comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgzcmHWzHrtvBxvuW9l4AaABAg,,6DifgCjsqVQ,False,author_482,2026-05-22T18:38:47Z,2026-05-22T18:38:47Z,4,Balle,,0,ilmessaggero,author_482,1
UgyxTx8_n61Sh80fFQd4AaABAg,,6DifgCjsqVQ,False,author_3707,2026-05-22T18:45:46Z,2026-05-22T18:45:46Z,2,Se ne va per non smerdarsi appresso a lui😂😂😂😂,,0,ilmessaggero,author_3707,1
Ugy7V-p1KGatqa3_RtR4AaABAg,,6DifgCjsqVQ,False,author_5158,2026-05-22T19:27:35Z,2026-05-22T19:27:35Z,2,Scelta giusta. Di fronte alla salute dei propri cari tutto passa in secondo piano.,,0,ilmessaggero,author_5158,0
UgwgY4ZF8Dhxq-ThyG14AaABAg,,6DifgCjsqVQ,False,author_5918,2026-05-23T05:37:20Z,2026-05-23T05:37:20Z,0,Non c'è più  una donna in un posto chiave😮,,0,ilmessaggero,author_5918,1
Ugzyy3MstKpaF8UjHuR4AaABAg,,6DifgCjsqVQ,False,author_5919,2026-05-23T05:48:12Z,2026-05-23T05:48:12Z,1,È una balla .,,0,ilmessaggero,author_5919,1
UgzCX7erfbc51nmUHsN4AaABAg,,6DifgCjsqVQ,False,author_1898,2026-05-23T17:54:34Z,2026-05-23T17:54:34Z,0,Spiace ...proprio ora che stava conducendo inchieste sui laboratori biologici..USA in giro x il mondo.,,0,ilmessaggero,author_1898,1
UgygASWoR177CiOW4vl4AaABAg,,6DifgCjsqVQ,False,author_1379,2026-05-23T19:34:12Z,2026-05-23T19:34:12Z,0,Fuori un'altra dal regime,,0,ilmessaggero,author_1379,1
UgxbMsNJzJJnBX1_Iw14AaABAg,,6DifgCjsqVQ,False,author_5920,2026-05-24T08:09:13Z,2026-05-24T08:09:13Z,0,Ma chi se ne fotte,,0,ilmessaggero,author_5920,1
UgzKT5OydKBdyBMYf8B4AaABAg,,6DifgCjsqVQ,False,author_5921,2026-05-24T15:45:37Z,2026-05-24T15:45:37Z,1,La CIA ha fatto pressioni dopo aver trafugato i file JFK. Non vogliono che sappiamo che lo hanno ucciso loro.,,0,ilmessaggero,author_5921,1
Ugwx71lzhoFPi2FbbVp4AaABAg,,6DifgCjsqVQ,False,author_146,2026-05-24T22:48:12Z,2026-05-24T22:51:01Z,0,"Il cancro non c'entra un accidenti è la Cia che ha minacciato tulsi e non mi sorprenderei che anche qualche veleno OMS avesse agito visto quello che diceva sullo  schifo dei vaccini ai bambini e donne gravide.
E l'OMS non è indenne da azioni illegali",,0,ilmessaggero,author_146,1
